Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
765516401318637568,.@Olacabs introduces one-of-its-kind 'Billboard' to track real-time carbon emission levels https://t.co/y6y78fxoSM https://t.co/IIpcBXFo5n,Ola,Olacabs,Tue Aug 16 11:51:47 +0000 2016,0,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,https://pbs.twimg.com/media/Cp-npHjXYAAMK0r.jpg ,1,0,1
765517580589072384,"@sandz1312 Our app can hook you up with the nearest cabs. For everything else, you can reach us at 33553355, prefixed with your city code.",Ola,Olacabs,Tue Aug 16 11:56:28 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
765519796804792320,"Congrats #Mumbai #Delhi #Bengaluru - you have done your share for cleaner air. RT if you contributed!
#DoYourShare https://t.co/YFZfqhFBtg",Ola,Olacabs,Tue Aug 16 12:05:16 +0000 2016,10,12,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cp-rtQgUIAgCSnX.jpg ,0,4,0
765544486550118401,"Peeps, ride an #OlaLux before Aug 23, &amp; you could win PVR Gold class tickets! 
https://t.co/wIiSL3Xg8t @_PVRCinemas https://t.co/VSbvGe9ojo",Ola,Olacabs,Tue Aug 16 13:43:23 +0000 2016,6,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cp_CWxpVIAA5RBe.jpg ,1,1,1
765805099117580288,Do it for your siblings! #HappyRakshaBandhan https://t.co/v461yt1LtD,Ola,Olacabs,Wed Aug 17 06:58:58 +0000 2016,3,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
766133528543178752,"Whether you're in the same city or away, there're somethings abt you, only your sibling gets. #HappyRakshaBandhan https://t.co/ZMxluyi2tK",Ola,Olacabs,Thu Aug 18 04:44:01 +0000 2016,29,11,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,GIF,https://video.twimg.com/tweet_video/CqHZ0gfVMAA5GOS.mp4 ,0,1,0
766146407661047808,"#Hyderabad Open the Ola app between 11am &amp; 3pm, Click on 'Rakhi' for a sweet surprise https://t.co/RlEFITTmeK https://t.co/bIjMDS6jEe",Ola,Olacabs,Thu Aug 18 05:35:12 +0000 2016,9,6,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqHlpCZVUAA81jz.jpg ,1,1,0
766147611682181120,"So proud of #SakshiMalik, driving India's dreams &amp; hopes at #Rio2016
You are the real superstar!
THANK YOU",Ola,Olacabs,Thu Aug 18 05:39:59 +0000 2016,37,10,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,0
766151027082932225,"@DivijaRao Well ride-sharing would definitely help in reducing the traffic in Bangalore, even during the rains. #OlaShare",Ola,Olacabs,Thu Aug 18 05:53:33 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
766208468495720449,#Hyderabad The deadline has been extended till 5pm. You've still got a couple of hours to be sweetly surprised! ???? https://t.co/610bkIwBWq,Ola,Olacabs,Thu Aug 18 09:41:49 +0000 2016,7,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
766534184961658880,"@kanikagupta10 Ride-sharing would help a lot in reducing the traffic congestion, as well. #OlaShare",Ola,Olacabs,Fri Aug 19 07:16:05 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
766543453240950788,India is a traveler's paradise for offbeats destinations. Share one &amp; WIN! https://t.co/OltEI5DjCa #OlaOutstation https://t.co/BfjZJbKegc,Ola,Olacabs,Fri Aug 19 07:52:55 +0000 2016,30,20,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqNN-WWVYAAAg3V.jpg ,1,1,0
766558142939271168,**Contest Alert** For all you avid travellers @ContestBoard @C0NTESTINDIA @Contest_Hub @thefreejinn #OlaOutstation https://t.co/NGqLibsUwY,Ola,Olacabs,Fri Aug 19 08:51:17 +0000 2016,10,7,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,3
766575436604121088,We're committed to make the roads safer for you! Proud to be the travel partner for National Workshop on Road Safety https://t.co/oLstRH804B,Ola,Olacabs,Fri Aug 19 10:00:01 +0000 2016,6,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,0,0
766578658026729472,@digitalera313 And support ride-sharing! A sure-shot way to reduce traffic in the city #OlaShare #BengaluruTraffic @BloreConnect,Ola,Olacabs,Fri Aug 19 10:12:49 +0000 2016,1,1,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,2,1
766579928611508228,Today’s one day your boss won’t mind if you leave work early! Rush back to home to cheer for Sindhu! Match starts at 6:55 pm! #GoSindhu,Ola,Olacabs,Fri Aug 19 10:17:52 +0000 2016,34,13,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
766583132258652161,"Leave work early, and be home in time to watch PV Sindhu serve you over! #GoSindhu https://t.co/uyndCUOlq0",Ola,Olacabs,Fri Aug 19 10:30:35 +0000 2016,23,13,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqNy3X9UAAAegAo.jpg ,0,1,0
766585210062319616,"Use promo code SINDHU and get Rs 100 off on your Ola ride between 5 and 6 today. (Code applicable on mini, prime &amp; lux) #GoSindhu",Ola,Olacabs,Fri Aug 19 10:38:51 +0000 2016,32,27,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
766596772693061632,"@IamSocialninja Go for it, Abhishek! https://t.co/SnVLdA9xzh",Ola,Olacabs,Fri Aug 19 11:24:47 +0000 2016,8,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,GIF,https://video.twimg.com/tweet_video/CqN_rSjUkAAMg5N.mp4 ,0,0,1
766598190543937540,@HarshBaba_jlt We always love the way photos look on #Instagram. So that's our preferred destination for #CABtured,Ola,Olacabs,Fri Aug 19 11:30:25 +0000 2016,1,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,2,1
766599817115996160,"@akankshitjha22 Better to be early than late, don't you think? #GoSindhu",Ola,Olacabs,Fri Aug 19 11:36:53 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
766606221860179968,"Code is LIVE! Pack up, book your ride, and head home! 
#GoSindhu https://t.co/sNFiFIKtbd",Ola,Olacabs,Fri Aug 19 12:02:20 +0000 2016,16,5,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,Photo,https://pbs.twimg.com/media/CqOIOQLUsAA9Ig8.jpg ,0,1,0
766615990310277120,"For those who are just about to leave home, validity of coupon code ""SINDHU"" extended till 6.30pm. #GoSindhu",Ola,Olacabs,Fri Aug 19 12:41:09 +0000 2016,22,11,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
766983270613430272,@Girliyapa We think it could and we've already started implementing this in our cabs.,Ola,Olacabs,Sat Aug 20 13:00:36 +0000 2016,2,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
767624944385613824,@Varsaw Rosary Church seems like a very intriguing place. #OlaOutstation,Ola,Olacabs,Mon Aug 22 07:30:23 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
767626238001242112,@SuperMonk5 Tamhini ghats is indeed an amazing place to visit. #OlaOutstation #offbeat,Ola,Olacabs,Mon Aug 22 07:35:31 +0000 2016,1,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,2,1
767627300774875136,"Shop till you drop! More details - https://t.co/2EVKzz2nTK. 
Shop Now - https://t.co/eTuQSaMdUf https://t.co/65lhxwXsEV",Ola,Olacabs,Mon Aug 22 07:39:44 +0000 2016,0,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,https://pbs.twimg.com/media/CqNPjQQUEAAZ8Ai.jpg ,2,0,0
767642934585888769,Are you a hard-core #Chennai-ite? Ready to put your knowledge about the city you love to the test? #MadrasDay quiz coming up #OlaMadras,Ola,Olacabs,Mon Aug 22 08:41:52 +0000 2016,20,22,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,3,0
767645508248539136,**Contest Alert** The #MadrasDay quiz coming up! @ContestBoard @C0NTESTINDIA @Contest_Hub @thefreejinn #OlaMadras https://t.co/g0UMppfoFB,Ola,Olacabs,Mon Aug 22 08:52:05 +0000 2016,16,14,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,3
767653025758322688,"@MadhanG91 coming soon, Madhan! RT and spread the news.",Ola,Olacabs,Mon Aug 22 09:21:58 +0000 2016,1,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
767654658261282816,"A month's worth of free rides in #Chennai, up for grabs! #OlaMadras #MadrasDay",Ola,Olacabs,Mon Aug 22 09:28:27 +0000 2016,19,16,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,3,0
767658865261293569,@MorePratikesh Great choice. #OlaOutstation,Ola,Olacabs,Mon Aug 22 09:45:10 +0000 2016,1,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
767659090419982337,Showcase your knowledge about #Chennai &amp; win free rides for a month https://t.co/x0Xr2Ix6Hi #OlaMadras #MadrasDay https://t.co/fkbnbbtZqi,Ola,Olacabs,Mon Aug 22 09:46:04 +0000 2016,41,36,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqdEtR6VUAAmQZ8.jpg ,1,3,0
767667101641211904,Here's the first question. Q1. Which Film Maker's company is called Madras Talkies? #OlaMadras,Ola,Olacabs,Mon Aug 22 10:17:54 +0000 2016,23,23,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
767670440646934528,Winner of each question will get Ola Money &amp; the grand winner who gets all questions right gets free rides in Chennai for a month #OlaMadras,Ola,Olacabs,Mon Aug 22 10:31:10 +0000 2016,17,17,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
767674293274587137,Don't forget to follow us and RT the contest tweet! #OlaMadras https://t.co/IoF9UFQROs,Ola,Olacabs,Mon Aug 22 10:46:28 +0000 2016,13,9,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
767675588303695872,"The answer is indeed Maniratnam. Congratz @talesfromaaroo for winning Q1. 
Q2 coming right up! #OlaMadras https://t.co/29Rar0rNNu",Ola,Olacabs,Mon Aug 22 10:51:37 +0000 2016,12,9,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,1
767678095109165056,"Q2. Corporation of Madras is the oldest municipal body in the Commonwealth Nations, outside Britain. When was it established? #OlaMadras",Ola,Olacabs,Mon Aug 22 11:01:35 +0000 2016,20,22,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767682291732652034,"Yep, the answer is indeed 1688. Congrats @Nive1109! Q3 coming next. Keep RTing and spread the news. #OlaMadras https://t.co/K4TnaFPzGi",Ola,Olacabs,Mon Aug 22 11:18:15 +0000 2016,8,8,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,1
767684015117611009,Q3. Pincode 600036 represents which area? #OlaMadras,Ola,Olacabs,Mon Aug 22 11:25:06 +0000 2016,12,16,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767687267481636866,That is the correct answer for Q3. Congrats! #OlaMadras  https://t.co/4mVkmtK8aW,Ola,Olacabs,Mon Aug 22 11:38:02 +0000 2016,7,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,0
767688287150419972,Q4. BBQ (not referring to barbecue) is a railway station code for which station? #OlaMadras,Ola,Olacabs,Mon Aug 22 11:42:05 +0000 2016,19,20,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767690294229815296,Perfect answer @sethiashish6! Q5 coming up soon!  https://t.co/GpeNsloPMu,Ola,Olacabs,Mon Aug 22 11:50:03 +0000 2016,5,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,0,1
767691556270645248,Here's number 5! Q5. What is the entire length of the Marina Beach? #OlaMadras,Ola,Olacabs,Mon Aug 22 11:55:04 +0000 2016,18,20,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767694067366895617,That's the correct answer to Q5. Congrats @drishti_raina3! #OlaMadras  https://t.co/Mmlvz2Ebcx,Ola,Olacabs,Mon Aug 22 12:05:03 +0000 2016,9,4,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
767695331387506688,"In Madras or Chennai Tamil slang, when a person is called a ‘Peter’ or a ‘Mary’ what is he doing? #OlaMadras",Ola,Olacabs,Mon Aug 22 12:10:04 +0000 2016,17,15,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767697986574888960,"Hehe, that's right @iarunsb! Q7 coming next. #OlaMadras  https://t.co/KFqSSJ53Y3",Ola,Olacabs,Mon Aug 22 12:20:37 +0000 2016,6,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
767699134040018944,"Q7. Where in Chennai would you have a Hindu shrine, a Buddhist shrine and a church in one place? #OlaMadras",Ola,Olacabs,Mon Aug 22 12:25:11 +0000 2016,13,13,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767701644632952833,That's right @srimad. Congrats! The next question coming up shorty. #OlaMadras  https://t.co/8I8Cu6DbMI,Ola,Olacabs,Mon Aug 22 12:35:09 +0000 2016,9,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
767703390163902465,"Q8. Which team did India face in the first test match played on the ground, now called the M.A. Chidambaram stadium? #OlaMadras",Ola,Olacabs,Mon Aug 22 12:42:06 +0000 2016,21,19,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767705091574857728,That's right @adikeshav! Congrats on getting Q8 right! Q9 coming up. #OlaMadras  https://t.co/0St6SsiFA5,Ola,Olacabs,Mon Aug 22 12:48:51 +0000 2016,6,2,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
767705902178643968,"Q9. This is one of the 4 National Depository Centres, it receives a copy of all newspapers and books published in India. #OlaMadras",Ola,Olacabs,Mon Aug 22 12:52:05 +0000 2016,16,12,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767707817876738049,That's right @MichaelAnish. The final question of #OlaMadras coming up. https://t.co/RrONd3oqrW,Ola,Olacabs,Mon Aug 22 12:59:41 +0000 2016,6,1,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
767708117601705984,Here is the final question. Q10 What is the motto of the Chennai Corporation? #OlaMadras,Ola,Olacabs,Mon Aug 22 13:00:53 +0000 2016,11,11,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
767711358636785665,Congratulations @Che_Sa on winning an all-expenses paid trip to Dubai!! https://t.co/Q1Df9MLNzj,Ola,Olacabs,Mon Aug 22 13:13:45 +0000 2016,10,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cqd0rl4VIAA5Hko.jpg ,0,0,1
767712468978118656,That is indeed right @eK_1311! The final grand prize will be announced in the next 15 mins. #OlaMadras https://t.co/LZAR5e9EAT,Ola,Olacabs,Mon Aug 22 13:18:10 +0000 2016,2,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
767714018400227330,"Congrats to all the #OlaMadras winners. Please DM us your full name, phone number and email ID. Grand prize winner to be announced shortly.",Ola,Olacabs,Mon Aug 22 13:24:20 +0000 2016,10,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
767720281129365504,"Grand prize winner for the #MadrasDay quiz is @MichaelAnish. Congrats Mike! DM your us full name, phone number &amp; email address. #OlaMadras",Ola,Olacabs,Mon Aug 22 13:49:13 +0000 2016,8,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,1
767795731440603136,@cycle_soosai #JammedInACab,Ola,Olacabs,Mon Aug 22 18:49:01 +0000 2016,0,0,Undetermined,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,1,1
768027078251864065,Six tips to have a great experience on your #OlaShare ride. Head here to read more: https://t.co/HzNkPUYrEk https://t.co/LfmRLbRBTe,Ola,Olacabs,Tue Aug 23 10:08:19 +0000 2016,7,5,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqiUhlnUkAAV2zP.jpg ,1,1,0
768051771142844417,"@eK_1311 Hi Kumaran, please DM your details to receive your prize for #OlaMadras",Ola,Olacabs,Tue Aug 23 11:46:26 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
768073360949379072,Roadtrip to Wagah with @Fevr104Bengluru &amp; @thinktonk!! See the amazing #Blr2Border photos on https://t.co/PSmQlal3dg,Ola,Olacabs,Tue Aug 23 13:12:14 +0000 2016,7,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,2
768074479813611520,"@RajeevKusugal Perhaps next time, you could watch this instead. 
https://t.co/5vhpMwnCdg",Ola,Olacabs,Tue Aug 23 13:16:40 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,1,0,1
768348546647023616,Impressive indeed! That would've been a ride to remember. #DriverNowPlaying ?????? https://t.co/goUToM84Ke,Ola,Olacabs,Wed Aug 24 07:25:43 +0000 2016,2,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
768407895499091969,@mjkhanz #CoPassengerBeLike #ShareTales https://t.co/WYx2OkqwHp,Ola,Olacabs,Wed Aug 24 11:21:33 +0000 2016,0,1,Undetermined,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,Photo,https://pbs.twimg.com/media/CqnuzwJVUAAlC9j.jpg ,0,2,0
768419349870710785,@CaptainChennai Tried ride-sharing? That would help put lesser cars on the road. Thus reducing traffic #OlaShare,Ola,Olacabs,Wed Aug 24 12:07:04 +0000 2016,1,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
768422920146202624,@BhargavPurohit @YehDekhoKyaHai We didn't have to. Our customers have done it for us. https://t.co/SaUhx2087I,Ola,Olacabs,Wed Aug 24 12:21:15 +0000 2016,5,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cqn8iDpVUAEIcsM.jpg ,0,0,1
768442079047393280,"@NehaDhupia Hey Neha, we have taken care of this. Peace",Ola,Olacabs,Wed Aug 24 13:37:23 +0000 2016,2,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
768687194085007360,"Our first interactive post on #FB!!! Chegg it out here: https://t.co/tQD2WWSLNT
#OlaShareFTW #OlaShareProTips",Ola,Olacabs,Thu Aug 25 05:51:23 +0000 2016,7,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,3,0
768700197966745600,"Any trips planned for the long weekend, next week?",Ola,Olacabs,Thu Aug 25 06:43:03 +0000 2016,6,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,0,0
768707599285915653,"@rachit_g2 Well, there's still a week's time plan one, Rachit. #OlaOutstation",Ola,Olacabs,Thu Aug 25 07:12:28 +0000 2016,2,1,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
768707731645607937,@Life_A25 We have a few coming up! Watch this space :) #OlaOutstation,Ola,Olacabs,Thu Aug 25 07:12:59 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
768708100341719041,"@Deepakberiwala Awesome, Deepak!",Ola,Olacabs,Thu Aug 25 07:14:27 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
768708201722159104,"@rajthakur254 Something awesome, coming up. Stay tuned, Raj. #OlaOutstation",Ola,Olacabs,Thu Aug 25 07:14:51 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
768711769246146560,"Guess, we match better than @Tinder_India :) #ShareTales https://t.co/divZkiMRzE",Ola,Olacabs,Thu Aug 25 07:29:02 +0000 2016,22,12,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
768714438232858624,"@bhansaliakhil All the while, doing your bit for environment. Great going, Akhil.",Ola,Olacabs,Thu Aug 25 07:39:38 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
768732129073045504,"@dipka06 Right back at you, Deepika! Wish you a great day ??",Ola,Olacabs,Thu Aug 25 08:49:56 +0000 2016,2,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
769056452736651264,"Love Jazz music? Show us your #Jazz&amp; #Blues playlist and win passes for this event: https://t.co/L1tTbnsszU …
#Bangalore #jazz",Ola,Olacabs,Fri Aug 26 06:18:41 +0000 2016,7,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,4,0
769069277441822720,"Tell us your favourite #jazz song &amp; win passes for Indigo &amp; Blues – International Jazz &amp; Blues Festival https://t.co/L1tTbnsszU
#Bangalore",Ola,Olacabs,Fri Aug 26 07:09:39 +0000 2016,8,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,0
769099319068725249,@GuptaWords Please DM us your email address and phone number ASAP. Thanks.,Ola,Olacabs,Fri Aug 26 09:09:01 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
769099384583749633,@Dheerajverma20 Please DM us your email address and phone number ASAP. Thanks.,Ola,Olacabs,Fri Aug 26 09:09:17 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
769119669240238080,Share names of little-known travel destinations in India &amp; go on a trip sponsored by #OlaOutstation &amp; @Wander_Trails https://t.co/N7dkZ3sWuu,Ola,Olacabs,Fri Aug 26 10:29:53 +0000 2016,55,40,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cqxs9LxUEAAJsm3.jpg ,0,1,1
769137669301493760,"If you are in #Varanasi, you can help too. We're collecting relief material #OlaBoat
Read: https://t.co/QlmEYVject https://t.co/NzJNdP9CUn",Ola,Olacabs,Fri Aug 26 11:41:24 +0000 2016,11,6,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,2,2,0
769139481039417344,"@Srinivazzi Thanks. If you are in #Varanasi or #Allahabad, we're collecting relief material. Do help out. #OlaBoat",Ola,Olacabs,Fri Aug 26 11:48:36 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,3,1
769140655171915776,@deepakl_2000 We've deployed #Olaboat to help ppl in flood effected areas in #Varanasi and #Allahabad. You can help: https://t.co/QlmEYVAP41,Ola,Olacabs,Fri Aug 26 11:53:16 +0000 2016,5,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,1,3,1
769148564618424321,"Open the Ola App (27 -29 Aug, from 8am-6pm), hit 'DONATE', &amp; contribute. #OlaBoat Read:  https://t.co/QlmEYVAP41 
RT https://t.co/9xLI1pnVun",Ola,Olacabs,Fri Aug 26 12:24:42 +0000 2016,30,15,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqyOobBVUAAnogI.jpg ,1,1,0
769153965783035905,We're glad that we're able to help. If you are in Varanasi or Allahabad - please help. https://t.co/QlmEYVAP41   https://t.co/egkENOjLG1,Ola,Olacabs,Fri Aug 26 12:46:10 +0000 2016,11,4,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,2,0,0
769436810866941952,"@princepatni Hi, please DM us your email Id and phone number. We'll get in touch with you very soon with the details.",Ola,Olacabs,Sat Aug 27 07:30:05 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
769552765026652161,Thank you @aadil for the lovely words and the photos. #OlaLux https://t.co/J0db4fimph,Ola,Olacabs,Sat Aug 27 15:10:51 +0000 2016,12,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,1,1,1
770168484533637120,A stylish #OlaLux ride with @nishkalulla and @Style_Cracker https://t.co/4OhZJuoMz5,Ola,Olacabs,Mon Aug 29 07:57:30 +0000 2016,8,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,2
